Time	Simple_Euler_X	Modified_Euler_X	Analytical_X	Simple_Energy	Modified_Energy
94.64	1.48513	0.923912	0.924063	1.28815	0.499998
94.65	1.47904	0.92004	0.920194	1.28828	0.499998
94.66	1.4728	0.916075	0.916233	1.28841	0.499998
94.67	1.46642	0.91202	0.912181	1.28853	0.499998
94.68	1.45988	0.907873	0.908038	1.28866	0.499998
94.69	1.45321	0.903635	0.903804	1.28879	0.499998
94.7	1.44638	0.899307	0.899479	1.28892	0.499998
94.71	1.43941	0.894889	0.895065	1.28905	0.499998
94.72	1.4323	0.890381	0.890561	1.28918	0.499997
94.73	1.42504	0.885784	0.885967	1.28931	0.499997
94.74	1.41763	0.881099	0.881286	1.28944	0.499997
94.75	1.41009	0.876326	0.876516	1.28957	0.499997
94.76	1.4024	0.871465	0.871658	1.28969	0.499997
94.77	1.39458	0.866517	0.866714	1.28982	0.499997
94.78	1.38661	0.861482	0.861682	1.28995	0.499997
94.79	1.3785	0.856361	0.856565	1.29008	0.499997
94.8	1.37026	0.851155	0.851362	1.29021	0.499997
94.81	1.36187	0.845863	0.846074	1.29034	0.499996
94.82	1.35335	0.840487	0.840701	1.29047	0.499996
94.83	1.3447	0.835026	0.835244	1.2906	0.499996
94.84	1.3359	0.829483	0.829703	1.29073	0.499996
94.85	1.32698	0.823856	0.82408	1.29086	0.499996
94.86	1.31792	0.818147	0.818374	1.29098	0.499996
94.87	1.30873	0.812356	0.812586	1.29111	0.499996
94.88	1.2994	0.806484	0.806717	1.29124	0.499996
94.89	1.28995	0.800531	0.800768	1.29137	0.499996
94.9	1.28036	0.794498	0.794738	1.2915	0.499995
94.91	1.27065	0.788386	0.788629	1.29163	0.499995
94.92	1.2608	0.782195	0.782441	1.29176	0.499995
94.93	1.25083	0.775925	0.776175	1.29189	0.499995
94.94	1.24074	0.769578	0.769831	1.29202	0.499995
94.95	1.23052	0.763154	0.76341	1.29215	0.499995
94.96	1.22017	0.756654	0.756913	1.29228	0.499995
94.97	1.20971	0.750078	0.75034	1.29241	0.499995
94.98	1.19912	0.743427	0.743692	1.29253	0.499994
94.99	1.18841	0.736702	0.73697	1.29266	0.499994
95	1.17757	0.729903	0.730174	1.29279	0.499994
95.01	1.16663	0.723031	0.723305	1.29292	0.499994
95.02	1.15556	0.716087	0.716363	1.29305	0.499994
95.03	1.14437	0.709071	0.70935	1.29318	0.499994
95.04	1.13307	0.701984	0.702266	1.29331	0.499994
95.05	1.12166	0.694827	0.695112	1.29344	0.499994
95.06	1.11013	0.687601	0.687889	1.29357	0.499993
95.07	1.09849	0.680306	0.680596	1.2937	0.499993
95.08	1.08674	0.672943	0.673236	1.29383	0.499993
95.09	1.07488	0.665512	0.665808	1.29396	0.499993
95.1	1.06291	0.658015	0.658313	1.29409	0.499993
95.11	1.05084	0.650452	0.650753	1.29422	0.499993
95.12	1.03866	0.642824	0.643128	1.29435	0.499993
95.13	1.02637	0.635132	0.635438	1.29448	0.499993
95.14	1.01398	0.627376	0.627685	1.2946	0.499992
95.15	1.00148	0.619558	0.619869	1.29473	0.499992
95.16	0.988887	0.611678	0.611991	1.29486	0.499992
95.17	0.976191	0.603736	0.604052	1.29499	0.499992
95.18	0.963396	0.595734	0.596053	1.29512	0.499992
95.19	0.950504	0.587673	0.587993	1.29525	0.499992
95.2	0.937515	0.579552	0.579876	1.29538	0.499992
95.21	0.924431	0.571374	0.5717	1.29551	0.499992
95.22	0.911254	0.563139	0.563467	1.29564	0.499991
95.23	0.897984	0.554847	0.555177	1.29577	0.499991
95.24	0.884623	0.5465	0.546832	1.2959	0.499991
95.25	0.871172	0.538098	0.538433	1.29603	0.499991
95.26	0.857633	0.529642	0.529979	1.29616	0.499991
95.27	0.844007	0.521134	0.521473	1.29629	0.499991
95.28	0.830295	0.512573	0.512914	1.29642	0.499991
95.29	0.816498	0.503961	0.504304	1.29655	0.499991
95.3	0.802618	0.495299	0.495644	1.29668	0.499991
95.31	0.788657	0.486587	0.486934	1.29681	0.49999
95.32	0.774616	0.477826	0.478175	1.29694	0.49999
95.33	0.760495	0.469018	0.469369	1.29707	0.49999
95.34	0.746298	0.460163	0.460516	1.2972	0.49999
95.35	0.732024	0.451262	0.451616	1.29733	0.49999
95.36	0.717675	0.442315	0.442672	1.29746	0.49999
95.37	0.703254	0.433325	0.433683	1.29759	0.49999
95.38	0.68876	0.424291	0.424651	1.29772	0.49999
95.39	0.674196	0.415214	0.415576	1.29784	0.49999
95.4	0.659564	0.406097	0.40646	1.29797	0.49999
95.41	0.644863	0.396938	0.397303	1.2981	0.499989
95.42	0.630097	0.38774	0.388106	1.29823	0.499989
95.43	0.615267	0.378503	0.378871	1.29836	0.499989
95.44	0.600373	0.369228	0.369598	1.29849	0.499989
95.45	0.585418	0.359916	0.360287	1.29862	0.499989
95.46	0.570403	0.350569	0.350941	1.29875	0.499989
95.47	0.55533	0.341186	0.34156	1.29888	0.499989
95.48	0.540199	0.331769	0.332144	1.29901	0.499989
95.49	0.525013	0.322319	0.322695	1.29914	0.499989
95.5	0.509772	0.312837	0.313214	1.29927	0.499989
95.51	0.49448	0.303323	0.303702	1.2994	0.499989
95.52	0.479136	0.293779	0.294159	1.29953	0.499989
95.53	0.463743	0.284206	0.284587	1.29966	0.499989
95.54	0.448302	0.274604	0.274987	1.29979	0.499988
95.55	0.432814	0.264975	0.265359	1.29992	0.499988
95.56	0.417282	0.255319	0.255704	1.30005	0.499988
95.57	0.401706	0.245638	0.246024	1.30018	0.499988
95.58	0.386089	0.235932	0.236319	1.30031	0.499988
95.59	0.370432	0.226203	0.226591	1.30044	0.499988
95.6	0.354736	0.216451	0.21684	1.30057	0.499988
95.61	0.339003	0.206677	0.207067	1.3007	0.499988
95.62	0.323234	0.196883	0.197273	1.30083	0.499988
95.63	0.307431	0.187069	0.18746	1.30096	0.499988
95.64	0.291597	0.177236	0.177628	1.30109	0.499988
95.65	0.275731	0.167386	0.167779	1.30122	0.499988
95.66	0.259836	0.157519	0.157912	1.30135	0.499988
95.67	0.243914	0.147636	0.14803	1.30148	0.499988
95.68	0.227966	0.137738	0.138133	1.30161	0.499988
95.69	0.211993	0.127827	0.128222	1.30174	0.499988
95.7	0.195998	0.117902	0.118298	1.30187	0.499988
95.71	0.179981	0.107966	0.108363	1.302	0.499988
95.72	0.163945	0.0980195	0.0984164	1.30213	0.499988
95.73	0.14789	0.0880628	0.0884602	1.30226	0.499988
95.74	0.13182	0.0780974	0.0784951	1.3024	0.499988
95.75	0.115734	0.0681242	0.0685222	1.30253	0.499988
95.76	0.0996358	0.0581441	0.0585424	1.30266	0.499988
95.77	0.0835256	0.0481583	0.0485568	1.30279	0.499988
95.78	0.0674054	0.0381676	0.0385664	1.30292	0.499988
95.79	0.0512769	0.0281731	0.028572	1.30305	0.499988
95.8	0.0351417	0.0181758	0.0185749	1.30318	0.499988
95.81	0.0190013	0.00817663	0.00857583	1.30331	0.499988
95.82	0.00285739	-0.00182332	-0.00142407	1.30344	0.499988
95.83	-0.0132884	-0.0118231	-0.0114238	1.30357	0.499988
95.84	-0.0294345	-0.0218217	-0.0214224	1.3037	0.499988
95.85	-0.0455792	-0.0318181	-0.0314189	1.30383	0.499988
95.86	-0.061721	-0.0418113	-0.0414122	1.30396	0.499988
95.87	-0.0778583	-0.0518003	-0.0514014	1.30409	0.499988
95.88	-0.0939894	-0.0617842	-0.0613854	1.30422	0.499988
95.89	-0.110113	-0.0717619	-0.0713634	1.30435	0.499988
95.9	-0.126227	-0.0817324	-0.0813341	1.30448	0.499988
95.91	-0.142329	-0.0916947	-0.0912968	1.30461	0.499988
95.92	-0.15842	-0.101648	-0.10125	1.30474	0.499988
95.93	-0.174496	-0.111591	-0.111194	1.30487	0.499988
95.94	-0.190556	-0.121523	-0.121126	1.305	0.499988
95.95	-0.206599	-0.131442	-0.131046	1.30513	0.499988
95.96	-0.222622	-0.141349	-0.140953	1.30526	0.499988
95.97	-0.238625	-0.151241	-0.150846	1.30539	0.499988
95.98	-0.254606	-0.161119	-0.160724	1.30552	0.499988
95.99	-0.270563	-0.17098	-0.170586	1.30565	0.499988
96	-0.286494	-0.180824	-0.18043	1.30579	0.499988
96.01	-0.302399	-0.19065	-0.190257	1.30592	0.499988
96.02	-0.318275	-0.200457	-0.200065	1.30605	0.499988
96.03	-0.33412	-0.210244	-0.209852	1.30618	0.499988
96.04	-0.349934	-0.22001	-0.219619	1.30631	0.499988
96.05	-0.365714	-0.229753	-0.229364	1.30644	0.499988
96.06	-0.381459	-0.239474	-0.239086	1.30657	0.499988
96.07	-0.397168	-0.249171	-0.248784	1.3067	0.499988
96.08	-0.412838	-0.258843	-0.258456	1.30683	0.499988
96.09	-0.428469	-0.268489	-0.268104	1.30696	0.499988
96.1	-0.444059	-0.278109	-0.277724	1.30709	0.499988
96.11	-0.459605	-0.2877	-0.287317	1.30722	0.499989
96.12	-0.475108	-0.297263	-0.29688	1.30735	0.499989
96.13	-0.490564	-0.306796	-0.306415	1.30748	0.499989
96.14	-0.505973	-0.316298	-0.315918	1.30761	0.499989
96.15	-0.521333	-0.325769	-0.32539	1.30775	0.499989
96.16	-0.536642	-0.335207	-0.334829	1.30788	0.499989
96.17	-0.551899	-0.344611	-0.344235	1.30801	0.499989
96.18	-0.567102	-0.353981	-0.353607	1.30814	0.499989
96.19	-0.58225	-0.363316	-0.362943	1.30827	0.499989
96.2	-0.597342	-0.372615	-0.372243	1.3084	0.499989
96.21	-0.612375	-0.381876	-0.381505	1.30853	0.499989
96.22	-0.627349	-0.391099	-0.39073	1.30866	0.499989
96.23	-0.642261	-0.400282	-0.399915	1.30879	0.49999
96.24	-0.65711	-0.409426	-0.40906	1.30892	0.49999
96.25	-0.671896	-0.418529	-0.418165	1.30905	0.49999
96.26	-0.686615	-0.42759	-0.427227	1.30918	0.49999
96.27	-0.701268	-0.436608	-0.436247	1.30932	0.49999
96.28	-0.715851	-0.445583	-0.445224	1.30945	0.49999
96.29	-0.730365	-0.454513	-0.454155	1.30958	0.49999
96.3	-0.744807	-0.463397	-0.463042	1.30971	0.49999
96.31	-0.759176	-0.472236	-0.471882	1.30984	0.49999
96.32	-0.773471	-0.481027	-0.480675	1.30997	0.49999
96.33	-0.787689	-0.48977	-0.48942	1.3101	0.49999
96.34	-0.80183	-0.498464	-0.498115	1.31023	0.499991
96.35	-0.815893	-0.507108	-0.506762	1.31036	0.499991
96.36	-0.829875	-0.515701	-0.515357	1.31049	0.499991
96.37	-0.843776	-0.524243	-0.523901	1.31063	0.499991
96.38	-0.857594	-0.532732	-0.532392	1.31076	0.499991
96.39	-0.871327	-0.541168	-0.54083	1.31089	0.499991
96.4	-0.884974	-0.54955	-0.549215	1.31102	0.499991
96.41	-0.898535	-0.557877	-0.557544	1.31115	0.499991
96.42	-0.912007	-0.566148	-0.565817	1.31128	0.499992
96.43	-0.925389	-0.574363	-0.574034	1.31141	0.499992
96.44	-0.93868	-0.58252	-0.582194	1.31154	0.499992
96.45	-0.951878	-0.590619	-0.590295	1.31167	0.499992
96.46	-0.964983	-0.598659	-0.598337	1.31181	0.499992
96.47	-0.977992	-0.606639	-0.606319	1.31194	0.499992
96.48	-0.990905	-0.614558	-0.614241	1.31207	0.499992
96.49	-1.00372	-0.622416	-0.622102	1.3122	0.499992
96.5	-1.01644	-0.630212	-0.6299	1.31233	0.499992
96.51	-1.02905	-0.637945	-0.637635	1.31246	0.499993
96.52	-1.04157	-0.645613	-0.645306	1.31259	0.499993
96.53	-1.05398	-0.653218	-0.652913	1.31272	0.499993
96.54	-1.06628	-0.660757	-0.660455	1.31286	0.499993
96.55	-1.07848	-0.668229	-0.66793	1.31299	0.499993
96.56	-1.09058	-0.675636	-0.675339	1.31312	0.499993
96.57	-1.10257	-0.682974	-0.68268	1.31325	0.499993
96.58	-1.11444	-0.690244	-0.689953	1.31338	0.499993
96.59	-1.12621	-0.697445	-0.697157	1.31351	0.499994
96.6	-1.13787	-0.704577	-0.704291	1.31364	0.499994
96.61	-1.14941	-0.711638	-0.711355	1.31377	0.499994
96.62	-1.16084	-0.718628	-0.718348	1.31391	0.499994
96.63	-1.17216	-0.725545	-0.725268	1.31404	0.499994
96.64	-1.18336	-0.732391	-0.732117	1.31417	0.499994
96.65	-1.19444	-0.739163	-0.738892	1.3143	0.499994
96.66	-1.2054	-0.745861	-0.745593	1.31443	0.499994
96.67	-1.21624	-0.752485	-0.75222	1.31456	0.499995
96.68	-1.22697	-0.759033	-0.758771	1.31469	0.499995
96.69	-1.23757	-0.765506	-0.765246	1.31483	0.499995
96.7	-1.24805	-0.771902	-0.771645	1.31496	0.499995
96.71	-1.2584	-0.77822	-0.777967	1.31509	0.499995
96.72	-1.26863	-0.784461	-0.784211	1.31522	0.499995
96.73	-1.27874	-0.790624	-0.790377	1.31535	0.499995
96.74	-1.28872	-0.796707	-0.796464	1.31548	0.499995
96.75	-1.29856	-0.802711	-0.80247	1.31562	0.499996
96.76	-1.30829	-0.808634	-0.808397	1.31575	0.499996
96.77	-1.31788	-0.814477	-0.814243	1.31588	0.499996
96.78	-1.32734	-0.820238	-0.820007	1.31601	0.499996
96.79	-1.33667	-0.825917	-0.82569	1.31614	0.499996
96.8	-1.34586	-0.831514	-0.83129	1.31627	0.499996
96.81	-1.35492	-0.837027	-0.836807	1.3164	0.499996
96.82	-1.36385	-0.842457	-0.84224	1.31654	0.499996
96.83	-1.37264	-0.847802	-0.847588	1.31667	0.499996
96.84	-1.3813	-0.853063	-0.852852	1.3168	0.499997
96.85	-1.38982	-0.858238	-0.858031	1.31693	0.499997
96.86	-1.3982	-0.863328	-0.863124	1.31706	0.499997
96.87	-1.40644	-0.868331	-0.868131	1.31719	0.499997
96.88	-1.41454	-0.873248	-0.873051	1.31733	0.499997
96.89	-1.4225	-0.878077	-0.877883	1.31746	0.499997
96.9	-1.43032	-0.882818	-0.882628	1.31759	0.499997
96.91	-1.438	-0.887471	-0.887285	1.31772	0.499997
96.92	-1.44553	-0.892035	-0.891852	1.31785	0.499997
96.93	-1.45292	-0.89651	-0.896331	1.31799	0.499998
96.94	-1.46017	-0.900895	-0.90072	1.31812	0.499998
96.95	-1.46727	-0.905191	-0.905019	1.31825	0.499998
96.96	-1.47422	-0.909395	-0.909227	1.31838	0.499998
96.97	-1.48103	-0.913509	-0.913345	1.31851	0.499998
96.98	-1.48769	-0.917532	-0.917371	1.31864	0.499998
96.99	-1.4942	-0.921462	-0.921305	1.31878	0.499998
97	-1.50056	-0.925301	-0.925148	1.31891	0.499998
97.01	-1.50678	-0.929047	-0.928897	1.31904	0.499998
97.02	-1.51284	-0.9327	-0.932554	1.31917	0.499998
97.03	-1.51875	-0.93626	-0.936118	1.3193	0.499998
97.04	-1.52452	-0.939726	-0.939588	1.31944	0.499999
97.05	-1.53013	-0.943098	-0.942964	1.31957	0.499999
97.06	-1.53558	-0.946376	-0.946246	1.3197	0.499999
97.07	-1.54089	-0.94956	-0.949433	1.31983	0.499999
97.08	-1.54604	-0.952648	-0.952525	1.31996	0.499999
97.09	-1.55104	-0.955641	-0.955522	1.3201	0.499999
97.1	-1.55588	-0.958539	-0.958423	1.32023	0.499999
97.11	-1.56057	-0.96134	-0.961229	1.32036	0.499999
97.12	-1.5651	-0.964046	-0.963938	1.32049	0.499999
97.13	-1.56947	-0.966655	-0.966551	1.32062	0.499999
97.14	-1.57369	-0.969167	-0.969068	1.32076	0.499999
97.15	-1.57775	-0.971583	-0.971487	1.32089	0.499999
97.16	-1.58166	-0.973901	-0.973809	1.32102	0.499999
97.17	-1.58541	-0.976122	-0.976034	1.32115	0.499999
97.18	-1.58899	-0.978246	-0.978162	1.32128	0.499999
97.19	-1.59242	-0.980271	-0.980191	1.32142	0.5
97.2	-1.5957	-0.982199	-0.982123	1.32155	0.5
97.21	-1.59881	-0.984028	-0.983956	1.32168	0.5
97.22	-1.60176	-0.985759	-0.985691	1.32181	0.5
97.23	-1.60455	-0.987391	-0.987327	1.32195	0.5
97.24	-1.60719	-0.988925	-0.988865	1.32208	0.5
97.25	-1.60966	-0.99036	-0.990303	1.32221	0.5
97.26	-1.61197	-0.991695	-0.991643	1.32234	0.5
97.27	-1.61412	-0.992932	-0.992884	1.32247	0.5
97.28	-1.61611	-0.994069	-0.994025	1.32261	0.5
97.29	-1.61794	-0.995107	-0.995067	1.32274	0.5
97.3	-1.6196	-0.996045	-0.996009	1.32287	0.5
97.31	-1.62111	-0.996884	-0.996852	1.323	0.5
97.32	-1.62245	-0.997623	-0.997595	1.32314	0.5
97.33	-1.62363	-0.998262	-0.998238	1.32327	0.5
97.34	-1.62465	-0.998801	-0.998781	1.3234	0.5
97.35	-1.6255	-0.999241	-0.999225	1.32353	0.5
97.36	-1.6262	-0.99958	-0.999569	1.32366	0.5
97.37	-1.62673	-0.99982	-0.999812	1.3238	0.5
97.38	-1.62709	-0.99996	-0.999956	1.32393	0.5
97.39	-1.6273	-0.999999	-1	1.32406	0.5
97.4	-1.62734	-0.999939	-0.999944	1.32419	0.5
97.41	-1.62722	-0.999779	-0.999787	1.32433	0.5
97.42	-1.62694	-0.999518	-0.999531	1.32446	0.5
97.43	-1.62649	-0.999158	-0.999175	1.32459	0.5
97.44	-1.62589	-0.998698	-0.998719	1.32472	0.5
97.45	-1.62511	-0.998138	-0.998163	1.32486	0.5
97.46	-1.62418	-0.997478	-0.997507	1.32499	0.5
97.47	-1.62309	-0.996719	-0.996751	1.32512	0.5
97.48	-1.62183	-0.995859	-0.995896	1.32525	0.5
97.49	-1.62041	-0.9949	-0.994941	1.32539	0.5
97.5	-1.61882	-0.993842	-0.993887	1.32552	0.5
97.51	-1.61708	-0.992684	-0.992733	1.32565	0.5
97.52	-1.61517	-0.991427	-0.99148	1.32578	0.5
97.53	-1.6131	-0.990071	-0.990128	1.32592	0.5
97.54	-1.61087	-0.988616	-0.988677	1.32605	0.5
97.55	-1.60848	-0.987062	-0.987127	1.32618	0.5
97.56	-1.60593	-0.985409	-0.985478	1.32631	0.5
97.57	-1.60322	-0.983658	-0.983731	1.32645	0.5
97.58	-1.60034	-0.981808	-0.981885	1.32658	0.5
97.59	-1.59731	-0.979861	-0.979942	1.32671	0.5
97.6	-1.59411	-0.977815	-0.9779	1.32685	0.499999
97.61	-1.59076	-0.975671	-0.97576	1.32698	0.499999
97.62	-1.58725	-0.97343	-0.973523	1.32711	0.499999
97.63	-1.58357	-0.971092	-0.971189	1.32724	0.499999
97.64	-1.57974	-0.968656	-0.968757	1.32738	0.499999
97.65	-1.57575	-0.966123	-0.966228	1.32751	0.499999
97.66	-1.5716	-0.963494	-0.963603	1.32764	0.499999
97.67	-1.5673	-0.960769	-0.960882	1.32777	0.499999
97.68	-1.56284	-0.957947	-0.958064	1.32791	0.499999
97.69	-1.55822	-0.95503	-0.955151	1.32804	0.499999
97.7	-1.55344	-0.952017	-0.952142	1.32817	0.499999
97.71	-1.54851	-0.948909	-0.949038	1.32831	0.499999
97.72	-1.54343	-0.945706	-0.945839	1.32844	0.499999
97.73	-1.53818	-0.942409	-0.942545	1.32857	0.499999
97.74	-1.53279	-0.939017	-0.939157	1.3287	0.499999
97.75	-1.52724	-0.935532	-0.935676	1.32884	0.499998
97.76	-1.52154	-0.931953	-0.9321	1.32897	0.499998
97.77	-1.51568	-0.92828	-0.928432	1.3291	0.499998
97.78	-1.50967	-0.924515	-0.92467	1.32924	0.499998
97.79	-1.50351	-0.920657	-0.920816	1.32937	0.499998
97.8	-1.4972	-0.916708	-0.91687	1.3295	0.499998
97.81	-1.49074	-0.912666	-0.912833	1.32963	0.499998
97.82	-1.48413	-0.908534	-0.908704	1.32977	0.499998
97.83	-1.47737	-0.90431	-0.904484	1.3299	0.499998
97.84	-1.47047	-0.899996	-0.900174	1.33003	0.499998
97.85	-1.46341	-0.895592	-0.895774	1.33017	0.499998
97.86	-1.45621	-0.891099	-0.891284	1.3303	0.499997
97.87	-1.44886	-0.886516	-0.886705	1.33043	0.499997
97.88	-1.44136	-0.881845	-0.882037	1.33057	0.499997
97.89	-1.43373	-0.877086	-0.877281	1.3307	0.499997
97.9	-1.42594	-0.872238	-0.872438	1.33083	0.499997
97.91	-1.41802	-0.867304	-0.867507	1.33096	0.499997
97.92	-1.40995	-0.862283	-0.86249	1.3311	0.499997
97.93	-1.40173	-0.857176	-0.857386	1.33123	0.499997
97.94	-1.39338	-0.851983	-0.852196	1.33136	0.499997
97.95	-1.38489	-0.846704	-0.846921	1.3315	0.499996
97.96	-1.37626	-0.841342	-0.841562	1.33163	0.499996
97.97	-1.36749	-0.835894	-0.836118	1.33176	0.499996
97.98	-1.35858	-0.830364	-0.830591	1.3319	0.499996
97.99	-1.34954	-0.82475	-0.824981	1.33203	0.499996
98	-1.34035	-0.819054	-0.819288	1.33216	0.499996
98.01	-1.33104	-0.813276	-0.813514	1.3323	0.499996
98.02	-1.32159	-0.807417	-0.807658	1.33243	0.499996
98.03	-1.31201	-0.801477	-0.801721	1.33256	0.499996
98.04	-1.30229	-0.795456	-0.795704	1.3327	0.499995
98.05	-1.29245	-0.789356	-0.789607	1.33283	0.499995
98.06	-1.28247	-0.783178	-0.783432	1.33296	0.499995
98.07	-1.27236	-0.776921	-0.777178	1.3331	0.499995
98.08	-1.26213	-0.770586	-0.770846	1.33323	0.499995
98.09	-1.25177	-0.764174	-0.764438	1.33336	0.499995
98.1	-1.24128	-0.757686	-0.757953	1.3335	0.499995
98.11	-1.23067	-0.751122	-0.751392	1.33363	0.499995
98.12	-1.21993	-0.744483	-0.744756	1.33376	0.499994
98.13	-1.20908	-0.737769	-0.738045	1.3339	0.499994
98.14	-1.19809	-0.730982	-0.731261	1.33403	0.499994
98.15	-1.18699	-0.724121	-0.724403	1.33416	0.499994
98.16	-1.17577	-0.717189	-0.717474	1.3343	0.499994
98.17	-1.16443	-0.710184	-0.710472	1.33443	0.499994
98.18	-1.15297	-0.703108	-0.703399	1.33456	0.499994
98.19	-1.14139	-0.695963	-0.696256	1.3347	0.499994
98.2	-1.1297	-0.688747	-0.689044	1.33483	0.499993
98.21	-1.1179	-0.681463	-0.681762	1.33496	0.499993
98.22	-1.10598	-0.67411	-0.674412	1.3351	0.499993
98.23	-1.09395	-0.66669	-0.666995	1.33523	0.499993
98.24	-1.08181	-0.659204	-0.659511	1.33536	0.499993
98.25	-1.06956	-0.651651	-0.651962	1.3355	0.499993
98.26	-1.05721	-0.644033	-0.644347	1.33563	0.499993
98.27	-1.04474	-0.636351	-0.636667	1.33576	0.499993
98.28	-1.03217	-0.628606	-0.628924	1.3359	0.499992
98.29	-1.0195	-0.620797	-0.621118	1.33603	0.499992
98.3	-1.00672	-0.612926	-0.61325	1.33617	0.499992
98.31	-0.993842	-0.604994	-0.605321	1.3363	0.499992
98.32	-0.980861	-0.597002	-0.597331	1.33643	0.499992
98.33	-0.967782	-0.58895	-0.589281	1.33657	0.499992
98.34	-0.954604	-0.580839	-0.581172	1.3367	0.499992
98.35	-0.94133	-0.57267	-0.573006	1.33683	0.499992
98.36	-0.92796	-0.564443	-0.564782	1.33697	0.499991
98.37	-0.914495	-0.556161	-0.556501	1.3371	0.499991
98.38	-0.900939	-0.547822	-0.548165	1.33723	0.499991
98.39	-0.88729	-0.539429	-0.539774	1.33737	0.499991
98.4	-0.873552	-0.530982	-0.531329	1.3375	0.499991
98.41	-0.859724	-0.522481	-0.522831	1.33764	0.499991
98.42	-0.84581	-0.513929	-0.514281	1.33777	0.499991
98.43	-0.831809	-0.505325	-0.505679	1.3379	0.499991
98.44	-0.817724	-0.49667	-0.497026	1.33804	0.499991
98.45	-0.803556	-0.487966	-0.488324	1.33817	0.49999
98.46	-0.789306	-0.479213	-0.479573	1.3383	0.49999
98.47	-0.774976	-0.470413	-0.470775	1.33844	0.49999
98.48	-0.760566	-0.461565	-0.461929	1.33857	0.49999
98.49	-0.746079	-0.452671	-0.453037	1.33871	0.49999
98.5	-0.731517	-0.443731	-0.444099	1.33884	0.49999
98.51	-0.716879	-0.434748	-0.435117	1.33897	0.49999
98.52	-0.702168	-0.425721	-0.426092	1.33911	0.49999
98.53	-0.687386	-0.416651	-0.417024	1.33924	0.49999
98.54	-0.672534	-0.407539	-0.407914	1.33938	0.49999
98.55	-0.657612	-0.398387	-0.398764	1.33951	0.499989
98.56	-0.642624	-0.389195	-0.389574	1.33964	0.499989
98.57	-0.627569	-0.379964	-0.380344	1.33978	0.499989
98.58	-0.612451	-0.370696	-0.371077	1.33991	0.499989
98.59	-0.597269	-0.36139	-0.361773	1.34005	0.499989
98.6	-0.582027	-0.352048	-0.352432	1.34018	0.499989
98.61	-0.566725	-0.34267	-0.343056	1.34031	0.499989
98.62	-0.551364	-0.333259	-0.333646	1.34045	0.499989
98.63	-0.535947	-0.323814	-0.324203	1.34058	0.499989
98.64	-0.520475	-0.314336	-0.314727	1.34072	0.499989
98.65	-0.504949	-0.304828	-0.305219	1.34085	0.499989
98.66	-0.489371	-0.295289	-0.295681	1.34098	0.499989
98.67	-0.473742	-0.28572	-0.286114	1.34112	0.499989
98.68	-0.458065	-0.276123	-0.276518	1.34125	0.499988
98.69	-0.44234	-0.266498	-0.266894	1.34139	0.499988
98.7	-0.42657	-0.256846	-0.257243	1.34152	0.499988
98.71	-0.410755	-0.247169	-0.247567	1.34165	0.499988
98.72	-0.394897	-0.237467	-0.237866	1.34179	0.499988
98.73	-0.378999	-0.227741	-0.228142	1.34192	0.499988
98.74	-0.363061	-0.217993	-0.218394	1.34206	0.499988
98.75	-0.347085	-0.208222	-0.208625	1.34219	0.499988
98.76	-0.331073	-0.198431	-0.198835	1.34233	0.499988
98.77	-0.315026	-0.18862	-0.189024	1.34246	0.499988
98.78	-0.298946	-0.17879	-0.179195	1.34259	0.499988
98.79	-0.282834	-0.168943	-0.169349	1.34273	0.499988
98.8	-0.266693	-0.159078	-0.159485	1.34286	0.499988
98.81	-0.250523	-0.149198	-0.149605	1.343	0.499988
98.82	-0.234327	-0.139302	-0.13971	1.34313	0.499988
98.83	-0.218105	-0.129393	-0.129801	1.34327	0.499988
98.84	-0.20186	-0.119471	-0.11988	1.3434	0.499988
98.85	-0.185594	-0.109536	-0.109946	1.34353	0.499988
98.86	-0.169307	-0.0995913	-0.100001	1.34367	0.499988
98.87	-0.153001	-0.0896362	-0.0900465	1.3438	0.499988
98.88	-0.136679	-0.0796721	-0.0800827	1.34394	0.499988
98.89	-0.120341	-0.0697	-0.070111	1.34407	0.499988
98.9	-0.10399	-0.0597209	-0.0601323	1.34421	0.499988
98.91	-0.0876265	-0.0497359	-0.0501475	1.34434	0.499988
98.92	-0.0712527	-0.0397459	-0.0401578	1.34447	0.499988
98.93	-0.0548702	-0.029752	-0.030164	1.34461	0.499988
98.94	-0.0384805	-0.019755	-0.0201672	1.34474	0.499988
98.95	-0.0220854	-0.00975614	-0.0101684	1.34488	0.499988
98.96	-0.00568641	0.00024375	-0.000168588	1.34501	0.499988
98.97	0.0107148	0.0102436	0.00983125	1.34515	0.499988
98.98	0.0271166	0.0202425	0.0198301	1.34528	0.499988
98.99	0.0435172	0.0302393	0.029827	1.34542	0.499988
99	0.0599152	0.0402331	0.0398209	1.34555	0.499988
99.01	0.0763089	0.0502228	0.0498108	1.34569	0.499988
99.02	0.0926965	0.0602076	0.0597957	1.34582	0.499988
99.03	0.109077	0.0701863	0.0697747	1.34595	0.499988
99.04	0.125447	0.080158	0.0797466	1.34609	0.499988
99.05	0.141807	0.0901217	0.0897106	1.34622	0.499988
