x t u_exact u_numerical
0.3 0.037 0.561518 0.562701
0.4 0.037 0.660104 0.661495
0.5 0.037 0.694075 0.695537
0.6 0.037 0.660104 0.661495
0.7 0.037 0.561518 0.562701
0.8 0.037 0.407967 0.408826
0.9 0.037 0.214481 0.214933
1 0.037 0 0

0 0.0375 0 0
0.1 0.0375 0.213425 0.213881
0.2 0.0375 0.405959 0.406825
0.3 0.0375 0.558754 0.559947
0.4 0.0375 0.656855 0.658257
0.5 0.0375 0.690658 0.692133
0.6 0.0375 0.656855 0.658257
0.7 0.0375 0.558754 0.559947
0.8 0.0375 0.405959 0.406825
0.9 0.0375 0.213425 0.213881
1 0.0375 0 0

0 0.038 0 0
0.1 0.038 0.212375 0.212834
0.2 0.038 0.40396 0.404834
0.3 0.038 0.556004 0.557207
0.4 0.038 0.653622 0.655036
0.5 0.038 0.687258 0.688745
0.6 0.038 0.653622 0.655036
0.7 0.038 0.556004 0.557207
0.8 0.038 0.40396 0.404834
0.9 0.038 0.212375 0.212834
1 0.038 0 0

0 0.0385 0 0
0.1 0.0385 0.211329 0.211792
0.2 0.0385 0.401972 0.402853
0.3 0.0385 0.553267 0.554479
0.4 0.0385 0.650404 0.65183
0.5 0.0385 0.683875 0.685374
0.6 0.0385 0.650404 0.65183
0.7 0.0385 0.553267 0.554479
0.8 0.0385 0.401972 0.402853
0.9 0.0385 0.211329 0.211792
1 0.0385 0 0

0 0.039 0 0
0.1 0.039 0.210289 0.210756
0.2 0.039 0.399993 0.400881
0.3 0.039 0.550543 0.551766
0.4 0.039 0.647202 0.648639
0.5 0.039 0.680509 0.68202
0.6 0.039 0.647202 0.648639
0.7 0.039 0.550543 0.551766
0.8 0.039 0.399993 0.400881
0.9 0.039 0.210289 0.210756
1 0.039 0 0

0 0.0395 0 0
0.1 0.0395 0.209254 0.209724
0.2 0.0395 0.398024 0.398919
0.3 0.0395 0.547833 0.549065
0.4 0.0395 0.644016 0.645465
0.5 0.0395 0.677159 0.678682
0.6 0.0395 0.644016 0.645465
0.7 0.0395 0.547833 0.549065
0.8 0.0395 0.398024 0.398919
0.9 0.0395 0.209254 0.209724
1 0.0395 0 0

0 0.04 0 0
0.1 0.04 0.208224 0.208698
0.2 0.04 0.396065 0.396967
0.3 0.04 0.545136 0.546378
0.4 0.04 0.640846 0.642306
0.5 0.04 0.673825 0.67536
0.6 0.04 0.640846 0.642306
0.7 0.04 0.545136 0.546378
0.8 0.04 0.396065 0.396967
0.9 0.04 0.208224 0.208698
1 0.04 0 0

0 0.0405 0 0
0.1 0.0405 0.207199 0.207676
0.2 0.0405 0.394115 0.395024
0.3 0.0405 0.542453 0.543704
0.4 0.0405 0.637691 0.639162
0.5 0.0405 0.670508 0.672055
0.6 0.0405 0.637691 0.639162
0.7 0.0405 0.542453 0.543704
0.8 0.0405 0.394115 0.395024
0.9 0.0405 0.207199 0.207676
1 0.0405 0 0

0 0.041 0 0
0.1 0.041 0.206179 0.20666
0.2 0.041 0.392175 0.39309
0.3 0.041 0.539782 0.541043
0.4 0.041 0.634552 0.636034
0.5 0.041 0.667208 0.668765
0.6 0.041 0.634552 0.636034
0.7 0.041 0.539782 0.541043
0.8 0.041 0.392175 0.39309
0.9 0.041 0.206179 0.20666
1 0.041 0 0

0 0.0415 0 0
0.1 0.0415 0.205164 0.205648
0.2 0.0415 0.390244 0.391167
0.3 0.0415 0.537125 0.538395
0.4 0.0415 0.631429 0.632921
0.5 0.0415 0.663923 0.665492
0.6 0.0415 0.631429 0.632921
0.7 0.0415 0.537125 0.538395
0.8 0.0415 0.390244 0.391167
0.9 0.0415 0.205164 0.205648
1 0.0415 0 0

0 0.042 0 0
0.1 0.042 0.204154 0.204642
0.2 0.042 0.388323 0.389252
0.3 0.042 0.534481 0.535759
0.4 0.042 0.62832 0.629823
0.5 0.042 0.660655 0.662235
0.6 0.042 0.62832 0.629823
0.7 0.042 0.534481 0.535759
0.8 0.042 0.388323 0.389252
0.9 0.042 0.204154 0.204642
1 0.042 0 0

0 0.0425 0 0
0.1 0.0425 0.203149 0.20364
0.2 0.0425 0.386412 0.387347
0.3 0.0425 0.53185 0.533137
0.4 0.0425 0.625227 0.62674
0.5 0.0425 0.657403 0.658994
0.6 0.0425 0.625227 0.62674
0.7 0.0425 0.53185 0.533137
0.8 0.0425 0.386412 0.387347
0.9 0.0425 0.203149 0.20364
1 0.0425 0 0

0 0.043 0 0
0.1 0.043 0.202149 0.202644
0.2 0.043 0.38451 0.385451
0.3 0.043 0.529232 0.530528
0.4 0.043 0.62215 0.623673
0.5 0.043 0.654167 0.655769
0.6 0.043 0.62215 0.623673
0.7 0.043 0.529232 0.530528
0.8 0.043 0.38451 0.385451
0.9 0.043 0.202149 0.202644
1 0.043 0 0

0 0.0435 0 0
0.1 0.0435 0.201154 0.201652
0.2 0.0435 0.382617 0.383565
0.3 0.0435 0.526627 0.527931
0.4 0.0435 0.619087 0.62062
0.5 0.0435 0.650947 0.652559
0.6 0.0435 0.619087 0.62062
0.7 0.0435 0.526627 0.527931
0.8 0.0435 0.382617 0.383565
0.9 0.0435 0.201154 0.201652
1 0.0435 0 0

0 0.044 0 0
0.1 0.044 0.200163 0.200665
0.2 0.044 0.380733 0.381687
0.3 0.044 0.524034 0.525347
0.4 0.044 0.616039 0.617583
0.5 0.044 0.647742 0.649365
0.6 0.044 0.616039 0.617583
0.7 0.044 0.524034 0.525347
0.8 0.044 0.380733 0.381687
0.9 0.044 0.200163 0.200665
1 0.044 0 0

0 0.0445 0 0
0.1 0.0445 0.199178 0.199683
0.2 0.0445 0.378859 0.379819
0.3 0.0445 0.521455 0.522776
0.4 0.0445 0.613007 0.61456
0.5 0.0445 0.644554 0.646187
0.6 0.0445 0.613007 0.61456
0.7 0.0445 0.521455 0.522776
0.8 0.0445 0.378859 0.379819
0.9 0.0445 0.199178 0.199683
1 0.0445 0 0

0 0.045 0 0
0.1 0.045 0.198198 0.198705
0.2 0.045 0.376994 0.37796
0.3 0.045 0.518888 0.520218
0.4 0.045 0.609989 0.611552
0.5 0.045 0.641381 0.643024
0.6 0.045 0.609989 0.611552
0.7 0.045 0.518888 0.520218
0.8 0.045 0.376994 0.37796
0.9 0.045 0.198198 0.198705
1 0.045 0 0

0 0.0455 0 0
0.1 0.0455 0.197222 0.197733
0.2 0.0455 0.375138 0.37611
0.3 0.0455 0.516334 0.517671
0.4 0.0455 0.606986 0.608559
0.5 0.0455 0.638223 0.639877
0.6 0.0455 0.606986 0.608559
0.7 0.0455 0.516334 0.517671
0.8 0.0455 0.375138 0.37611
0.9 0.0455 0.197222 0.197733
1 0.0455 0 0

0 0.046 0 0
0.1 0.046 0.196251 0.196765
0.2 0.046 0.373292 0.374269
0.3 0.046 0.513792 0.515138
0.4 0.046 0.603998 0.605581
0.5 0.046 0.635082 0.636745
0.6 0.046 0.603998 0.605581
0.7 0.046 0.513792 0.515138
0.8 0.046 0.373292 0.374269
0.9 0.046 0.196251 0.196765
1 0.046 0 0

0 0.0465 0 0
0.1 0.0465 0.195285 0.195802
0.2 0.0465 0.371454 0.372438
0.3 0.0465 0.511263 0.512616
0.4 0.0465 0.601025 0.602617
0.5 0.0465 0.631955 0.633629
0.6 0.0465 0.601025 0.602617
0.7 0.0465 0.511263 0.512616
0.8 0.0465 0.371454 0.372438
0.9 0.0465 0.195285 0.195802
1 0.0465 0 0

0 0.047 0 0
0.1 0.047 0.194324 0.194844
0.2 0.047 0.369625 0.370615
0.3 0.047 0.508746 0.510108
0.4 0.047 0.598067 0.599667
0.5 0.047 0.628844 0.630528
0.6 0.047 0.598067 0.599667
0.7 0.047 0.508746 0.510108
0.8 0.047 0.369625 0.370615
0.9 0.047 0.194324 0.194844
1 0.047 0 0

0 0.0475 0 0
0.1 0.0475 0.193367 0.19389
0.2 0.0475 0.367806 0.368801
0.3 0.0475 0.506241 0.507611
0.4 0.0475 0.595123 0.596732
0.5 0.0475 0.625749 0.627442
0.6 0.0475 0.595123 0.596732
0.7 0.0475 0.506241 0.507611
0.8 0.0475 0.367806 0.368801
0.9 0.0475 0.193367 0.19389
1 0.0475 0 0

0 0.048 0 0
0.1 0.048 0.192415 0.192941
0.2 0.048 0.365995 0.366996
0.3 0.048 0.503749 0.505126
0.4 0.048 0.592193 0.593812
0.5 0.048 0.622668 0.624371
0.6 0.048 0.592193 0.593812
0.7 0.048 0.503749 0.505126
0.8 0.048 0.365995 0.366996
0.9 0.048 0.192415 0.192941
1 0.048 0 0

0 0.0485 0 0
0.1 0.0485 0.191468 0.191997
0.2 0.0485 0.364194 0.3652
0.3 0.0485 0.50127 0.502654
0.4 0.0485 0.589278 0.590905
0.5 0.0485 0.619603 0.621315
0.6 0.0485 0.589278 0.590905
0.7 0.0485 0.50127 0.502654
0.8 0.0485 0.364194 0.3652
0.9 0.0485 0.191468 0.191997
1 0.0485 0 0

0 0.049 0 0
0.1 0.049 0.190525 0.191057
0.2 0.049 0.362401 0.363412
0.3 0.049 0.498802 0.500194
0.4 0.049 0.586377 0.588013
0.5 0.049 0.616553 0.618274
0.6 0.049 0.586377 0.588013
0.7 0.049 0.498802 0.500194
0.8 0.049 0.362401 0.363412
0.9 0.049 0.190525 0.191057
1 0.049 0 0

0 0.0495 0 0
0.1 0.0495 0.189588 0.190122
0.2 0.0495 0.360617 0.361634
0.3 0.0495 0.496347 0.497746
0.4 0.0495 0.58349 0.585135
0.5 0.0495 0.613518 0.615248
0.6 0.0495 0.58349 0.585135
0.7 0.0495 0.496347 0.497746
0.8 0.0495 0.360617 0.361634
0.9 0.0495 0.189588 0.190122
1 0.0495 0 0

0 0.05 0 0
0.1 0.05 0.188654 0.189192
0.2 0.05 0.358842 0.359864
0.3 0.05 0.493903 0.49531
0.4 0.05 0.580618 0.582272
0.5 0.05 0.610498 0.612237
0.6 0.05 0.580618 0.582272
0.7 0.05 0.493903 0.49531
0.8 0.05 0.358842 0.359864
0.9 0.05 0.188654 0.189192
1 0.05 0 0

0 0.0505 0 0
0.1 0.0505 0.187726 0.188266
0.2 0.0505 0.357075 0.358102
0.3 0.0505 0.491472 0.492886
0.4 0.0505 0.57776 0.579422
0.5 0.0505 0.607493 0.60924
0.6 0.0505 0.57776 0.579422
0.7 0.0505 0.491472 0.492886
0.8 0.0505 0.357075 0.358102
0.9 0.0505 0.187726 0.188266
1 0.0505 0 0

0 0.051 0 0
0.1 0.051 0.186801 0.187344
0.2 0.051 0.355318 0.35635
0.3 0.051 0.489053 0.490473
0.4 0.051 0.574916 0.576586
0.5 0.051 0.604502 0.606258
0.6 0.051 0.574916 0.576586
0.7 0.051 0.489053 0.490473
0.8 0.051 0.355318 0.35635
0.9 0.051 0.186801 0.187344
1 0.051 0 0

0 0.0515 0 0
0.1 0.0515 0.185882 0.186427
0.2 0.0515 0.353568 0.354606
0.3 0.0515 0.486645 0.488073
0.4 0.0515 0.572086 0.573764
0.5 0.0515 0.601527 0.603291
0.6 0.0515 0.572086 0.573764
0.7 0.0515 0.486645 0.488073
0.8 0.0515 0.353568 0.354606
0.9 0.0515 0.185882 0.186427
1 0.0515 0 0

0 0.052 0 0
0.1 0.052 0.184967 0.185515
0.2 0.052 0.351828 0.35287
0.3 0.052 0.48425 0.485684
0.4 0.052 0.56927 0.570956
0.5 0.052 0.598565 0.600338
0.6 0.052 0.56927 0.570956
0.7 0.052 0.48425 0.485684
0.8 0.052 0.351828 0.35287
0.9 0.052 0.184967 0.185515
1 0.052 0 0

0 0.0525 0 0
0.1 0.0525 0.184056 0.184607
0.2 0.0525 0.350096 0.351143
0.3 0.0525 0.481866 0.483307
0.4 0.0525 0.566467 0.568161
0.5 0.0525 0.595619 0.5974
0.6 0.0525 0.566467 0.568161
0.7 0.0525 0.481866 0.483307
0.8 0.0525 0.350096 0.351143
0.9 0.0525 0.184056 0.184607
1 0.0525 0 0

0 0.053 0 0
0.1 0.053 0.18315 0.183703
0.2 0.053 0.348373 0.349424
0.3 0.053 0.479494 0.480941
0.4 0.053 0.563679 0.56538
0.5 0.053 0.592687 0.594476
0.6 0.053 0.563679 0.56538
0.7 0.053 0.479494 0.480941
0.8 0.053 0.348373 0.349424
0.9 0.053 0.18315 0.183703
1 0.053 0 0

0 0.0535 0 0
0.1 0.0535 0.182249 0.182804
0.2 0.0535 0.346658 0.347714
0.3 0.0535 0.477133 0.478587
0.4 0.0535 0.560904 0.562613
0.5 0.0535 0.589769 0.591567
0.6 0.0535 0.560904 0.562613
0.7 0.0535 0.477133 0.478587
0.8 0.0535 0.346658 0.347714
0.9 0.0535 0.182249 0.182804
1 0.0535 0 0

0 0.054 0 0
0.1 0.054 0.181352 0.181909
0.2 0.054 0.344951 0.346012
0.3 0.054 0.474785 0.476245
0.4 0.054 0.558143 0.55986
0.5 0.054 0.586866 0.588671
0.6 0.054 0.558143 0.55986
0.7 0.054 0.474785 0.476245
0.8 0.054 0.344951 0.346012
0.9 0.054 0.181352 0.181909
1 0.054 0 0

0 0.0545 0 0
0.1 0.0545 0.180459 0.181019
0.2 0.0545 0.343253 0.344319
0.3 0.0545 0.472447 0.473914
0.4 0.0545 0.555395 0.557119
0.5 0.0545 0.583977 0.58579
0.6 0.0545 0.555395 0.557119
0.7 0.0545 0.472447 0.473914
0.8 0.0545 0.343253 0.344319
0.9 0.0545 0.180459 0.181019
1 0.0545 0 0

0 0.055 0 0
0.1 0.055 0.179571 0.180133
0.2 0.055 0.341563 0.342634
0.3 0.055 0.470122 0.471595
0.4 0.055 0.552661 0.554393
0.5 0.055 0.581102 0.582923
0.6 0.055 0.552661 0.554393
0.7 0.055 0.470122 0.471595
0.8 0.055 0.341563 0.342634
0.9 0.055 0.179571 0.180133
1 0.055 0 0

0 0.0555 0 0
0.1 0.0555 0.178687 0.179251
0.2 0.0555 0.339882 0.340957
0.3 0.0555 0.467807 0.469286
0.4 0.0555 0.549941 0.551679
0.5 0.0555 0.578242 0.58007
0.6 0.0555 0.549941 0.551679
0.7 0.0555 0.467807 0.469286
0.8 0.0555 0.339882 0.340957
0.9 0.0555 0.178687 0.179251
1 0.0555 0 0

0 0.056 0 0
0.1 0.056 0.177807 0.178374
0.2 0.056 0.338209 0.339288
0.3 0.056 0.465505 0.46699
0.4 0.056 0.547234 0.548979
0.5 0.056 0.575395 0.577231
0.6 0.056 0.547234 0.548979
0.7 0.056 0.465505 0.46699
0.8 0.056 0.338209 0.339288
0.9 0.056 0.177807 0.178374
1 0.056 0 0

0 0.0565 0 0
0.1 0.0565 0.176932 0.177501
0.2 0.0565 0.336544 0.337627
0.3 0.0565 0.463213 0.464704
0.4 0.0565 0.54454 0.546292
0.5 0.0565 0.572563 0.574406
0.6 0.0565 0.54454 0.546292
0.7 0.0565 0.463213 0.464704
0.8 0.0565 0.336544 0.337627
0.9 0.0565 0.176932 0.177501
1 0.0565 0 0

0 0.057 0 0
0.1 0.057 0.176061 0.176632
0.2 0.057 0.334887 0.335975
0.3 0.057 0.460933 0.46243
0.4 0.057 0.541859 0.543619
0.5 0.057 0.569744 0.571594
0.6 0.057 0.541859 0.543619
0.7 0.057 0.460933 0.46243
0.8 0.057 0.334887 0.335975
0.9 0.057 0.176061 0.176632
1 0.057 0 0

0 0.0575 0 0
0.1 0.0575 0.175194 0.175768
0.2 0.0575 0.333239 0.33433
0.3 0.0575 0.458664 0.460166
0.4 0.0575 0.539192 0.540958
0.5 0.0575 0.56694 0.568797
0.6 0.0575 0.539192 0.540958
0.7 0.0575 0.458664 0.460166
0.8 0.0575 0.333239 0.33433
0.9 0.0575 0.175194 0.175768
1 0.0575 0 0

0 0.058 0 0
0.1 0.058 0.174332 0.174908
0.2 0.058 0.331598 0.332694
0.3 0.058 0.456406 0.457914
0.4 0.058 0.536537 0.53831
0.5 0.058 0.564149 0.566013
0.6 0.058 0.536537 0.53831
0.7 0.058 0.456406 0.457914
0.8 0.058 0.331598 0.332694
0.9 0.058 0.174332 0.174908
1 0.058 0 0

0 0.0585 0 0
0.1 0.0585 0.173473 0.174052
0.2 0.0585 0.329966 0.331066
0.3 0.0585 0.454159 0.455673
0.4 0.0585 0.533896 0.535676
0.5 0.0585 0.561372 0.563243
0.6 0.0585 0.533896 0.535676
0.7 0.0585 0.454159 0.455673
0.8 0.0585 0.329966 0.331066
0.9 0.0585 0.173473 0.174052
1 0.0585 0 0

0 0.059 0 0
0.1 0.059 0.172619 0.1732
0.2 0.059 0.328342 0.329445
0.3 0.059 0.451924 0.453443
0.4 0.059 0.531268 0.533054
0.5 0.059 0.558608 0.560486
0.6 0.059 0.531268 0.533054
0.7 0.059 0.451924 0.453443
0.8 0.059 0.328342 0.329445
0.9 0.059 0.172619 0.1732
1 0.059 0 0

0 0.0595 0 0
0.1 0.0595 0.17177 0.172352
0.2 0.0595 0.326725 0.327833
0.3 0.0595 0.449699 0.451223
0.4 0.0595 0.528653 0.530445
0.5 0.0595 0.555859 0.557743
0.6 0.0595 0.528653 0.530445
0.7 0.0595 0.449699 0.451223
0.8 0.0595 0.326725 0.327833
0.9 0.0595 0.17177 0.172352
1 0.0595 0 0

0 0.06 0 0
0.1 0.06 0.170924 0.171508
0.2 0.06 0.325117 0.326228
0.3 0.06 0.447485 0.449015
0.4 0.06 0.526051 0.527849
0.5 0.06 0.553122 0.555013
0.6 0.06 0.526051 0.527849
0.7 0.06 0.447485 0.449015
0.8 0.06 0.325117 0.326228
0.9 0.06 0.170924 0.171508
1 0.06 0 0

0 0.0605 0 0
0.1 0.0605 0.170083 0.170669
0.2 0.0605 0.323517 0.324632
0.3 0.0605 0.445282 0.446817
0.4 0.0605 0.523461 0.525265
0.5 0.0605 0.550399 0.552297
0.6 0.0605 0.523461 0.525265
0.7 0.0605 0.445282 0.446817
0.8 0.0605 0.323517 0.324632
0.9 0.0605 0.170083 0.170669
1 0.0605 0 0

0 0.061 0 0
0.1 0.061 0.169246 0.169834
0.2 0.061 0.321924 0.323043
0.3 0.061 0.443091 0.44463
0.4 0.061 0.520884 0.522694
0.5 0.061 0.54769 0.549593
0.6 0.061 0.520884 0.522694
0.7 0.061 0.443091 0.44463
0.8 0.061 0.321924 0.323043
0.9 0.061 0.169246 0.169834
1 0.061 0 0

0 0.0615 0 0
0.1 0.0615 0.168412 0.169002
0.2 0.0615 0.320339 0.321462
0.3 0.0615 0.440909 0.442454
0.4 0.0615 0.51832 0.520136
0.5 0.0615 0.544994 0.546904
0.6 0.0615 0.51832 0.520136
0.7 0.0615 0.440909 0.442454
0.8 0.0615 0.320339 0.321462
0.9 0.0615 0.168412 0.169002
1 0.0615 0 0

0 0.062 0 0
0.1 0.062 0.167583 0.168175
0.2 0.062 0.318762 0.319888
0.3 0.062 0.438739 0.440289
0.4 0.062 0.515768 0.51759
0.5 0.062 0.542311 0.544227
0.6 0.062 0.515768 0.51759
0.7 0.062 0.438739 0.440289
0.8 0.062 0.318762 0.319888
0.9 0.062 0.167583 0.168175
1 0.062 0 0

0 0.0625 0 0
0.1 0.0625 0.166758 0.167352
0.2 0.0625 0.317193 0.318323
0.3 0.0625 0.436579 0.438134
0.4 0.0625 0.51323 0.515057
0.5 0.0625 0.539641 0.541563
0.6 0.0625 0.51323 0.515057
0.7 0.0625 0.436579 0.438134
0.8 0.0625 0.317193 0.318323
0.9 0.0625 0.166758 0.167352
1 0.0625 0 0

0 0.063 0 0
0.1 0.063 0.165937 0.166533
0.2 0.063 0.315632 0.316765
0.3 0.063 0.43443 0.435989
0.4 0.063 0.510703 0.512536
0.5 0.063 0.536985 0.538913
0.6 0.063 0.510703 0.512536
0.7 0.063 0.43443 0.435989
0.8 0.063 0.315632 0.316765
0.9 0.063 0.165937 0.166533
1 0.063 0 0

0 0.0635 0 0
0.1 0.0635 0.165121 0.165718
0.2 0.0635 0.314078 0.315214
0.3 0.0635 0.432291 0.433856
0.4 0.0635 0.508189 0.510028
0.5 0.0635 0.534342 0.536275
0.6 0.0635 0.508189 0.510028
0.7 0.0635 0.432291 0.433856
0.8 0.0635 0.314078 0.315214
0.9 0.0635 0.165121 0.165718
1 0.0635 0 0

0 0.064 0 0
0.1 0.064 0.164308 0.164907
0.2 0.064 0.312532 0.313672
0.3 0.064 0.430163 0.431732
0.4 0.064 0.505687 0.507532
0.5 0.064 0.531711 0.53365
0.6 0.064 0.505687 0.507532
0.7 0.064 0.430163 0.431732
0.8 0.064 0.312532 0.313672
0.9 0.064 0.164308 0.164907
1 0.064 0 0

0 0.0645 0 0
0.1 0.0645 0.163499 0.1641
0.2 0.0645 0.310994 0.312136
0.3 0.0645 0.428046 0.429619
0.4 0.0645 0.503198 0.505047
0.5 0.0645 0.529094 0.531038
0.6 0.0645 0.503198 0.505047
0.7 0.0645 0.428046 0.429619
0.8 0.0645 0.310994 0.312136
0.9 0.0645 0.163499 0.1641
1 0.0645 0 0

0 0.065 0 0
0.1 0.065 0.162694 0.163297
0.2 0.065 0.309463 0.310609
0.3 0.065 0.425939 0.427516
0.4 0.065 0.500721 0.502576
0.5 0.065 0.526489 0.528439
0.6 0.065 0.500721 0.502576
0.7 0.065 0.425939 0.427516
0.8 0.065 0.309463 0.310609
0.9 0.065 0.162694 0.163297
1 0.065 0 0

0 0.0655 0 0
0.1 0.0655 0.161893 0.162497
0.2 0.0655 0.307939 0.309089
0.3 0.0655 0.423842 0.425424
0.4 0.0655 0.498256 0.500116
0.5 0.0655 0.523898 0.525853
0.6 0.0655 0.498256 0.500116
0.7 0.0655 0.423842 0.425424
0.8 0.0655 0.307939 0.309089
0.9 0.0655 0.161893 0.162497
1 0.0655 0 0

0 0.066 0 0
0.1 0.066 0.161096 0.161702
0.2 0.066 0.306423 0.307576
0.3 0.066 0.421756 0.423342
0.4 0.066 0.495803 0.497668
0.5 0.066 0.521319 0.523279
0.6 0.066 0.495803 0.497668
0.7 0.066 0.421756 0.423342
0.8 0.066 0.306423 0.307576
0.9 0.066 0.161096 0.161702
1 0.066 0 0

0 0.0665 0 0
0.1 0.0665 0.160303 0.160911
0.2 0.0665 0.304915 0.30607
0.3 0.0665 0.419679 0.42127
0.4 0.0665 0.493363 0.495232
0.5 0.0665 0.518752 0.520718
0.6 0.0665 0.493363 0.495232
0.7 0.0665 0.419679 0.42127
0.8 0.0665 0.304915 0.30607
0.9 0.0665 0.160303 0.160911
1 0.0665 0 0

0 0.067 0 0
0.1 0.067 0.159514 0.160123
0.2 0.067 0.303414 0.304572
0.3 0.067 0.417614 0.419208
0.4 0.067 0.490934 0.492808
0.5 0.067 0.516199 0.518169
0.6 0.067 0.490934 0.492808
0.7 0.067 0.417614 0.419208
0.8 0.067 0.303414 0.304572
0.9 0.067 0.159514 0.160123
1 0.067 0 0

0 0.0675 0 0
0.1 0.0675 0.158729 0.159339
0.2 0.0675 0.30192 0.303082
0.3 0.0675 0.415558 0.417156
0.4 0.0675 0.488517 0.490396
0.5 0.0675 0.513658 0.515633
0.6 0.0675 0.488517 0.490396
0.7 0.0675 0.415558 0.417156
0.8 0.0675 0.30192 0.303082
0.9 0.0675 0.158729 0.159339
1 0.0675 0 0

0 0.068 0 0
0.1 0.068 0.157948 0.15856
0.2 0.068 0.300434 0.301598
0.3 0.068 0.413512 0.415114
0.4 0.068 0.486113 0.487996
0.5 0.068 0.511129 0.51311
0.6 0.068 0.486113 0.487996
0.7 0.068 0.413512 0.415114
0.8 0.068 0.300434 0.301598
0.9 0.068 0.157948 0.15856
1 0.068 0 0

0 0.0685 0 0
0.1 0.0685 0.15717 0.157784
0.2 0.0685 0.298955 0.300122
0.3 0.0685 0.411477 0.413083
0.4 0.0685 0.48372 0.485608
0.5 0.0685 0.508613 0.510598
0.6 0.0685 0.48372 0.485608
0.7 0.0685 0.411477 0.413083
0.8 0.0685 0.298955 0.300122
0.9 0.0685 0.15717 0.157784
1 0.0685 0 0

0 0.069 0 0
0.1 0.069 0.156396 0.157011
0.2 0.069 0.297484 0.298653
0.3 0.069 0.409451 0.411061
0.4 0.069 0.481339 0.483231
0.5 0.069 0.506109 0.508099
0.6 0.069 0.481339 0.483231
0.7 0.069 0.409451 0.411061
0.8 0.069 0.297484 0.298653
0.9 0.069 0.156396 0.157011
1 0.069 0 0

0 0.0695 0 0
0.1 0.0695 0.155626 0.156243
0.2 0.0695 0.296019 0.297192
0.3 0.0695 0.407435 0.409049
0.4 0.0695 0.478969 0.480866
0.5 0.0695 0.503618 0.505612
0.6 0.0695 0.478969 0.480866
0.7 0.0695 0.407435 0.409049
0.8 0.0695 0.296019 0.297192
0.9 0.0695 0.155626 0.156243
1 0.0695 0 0

0 0.07 0 0
0.1 0.07 0.15486 0.155478
0.2 0.07 0.294562 0.295737
0.3 0.07 0.40543 0.407047
0.4 0.07 0.476611 0.478513
0.5 0.07 0.501139 0.503138
0.6 0.07 0.476611 0.478513
0.7 0.07 0.40543 0.407047
0.8 0.07 0.294562 0.295737
0.9 0.07 0.15486 0.155478
1 0.07 0 0

0 0.0705 0 0
0.1 0.0705 0.154098 0.154717
0.2 0.0705 0.293112 0.29429
0.3 0.0705 0.403434 0.405055
0.4 0.0705 0.474265 0.476171
0.5 0.0705 0.498672 0.500675
0.6 0.0705 0.474265 0.476171
0.7 0.0705 0.403434 0.405055
0.8 0.0705 0.293112 0.29429
0.9 0.0705 0.154098 0.154717
1 0.0705 0 0

0 0.071 0 0
0.1 0.071 0.153339 0.15396
0.2 0.071 0.291669 0.292849
0.3 0.071 0.401448 0.403072
0.4 0.071 0.47193 0.47384
0.5 0.071 0.496217 0.498225
0.6 0.071 0.47193 0.47384
0.7 0.071 0.401448 0.403072
0.8 0.071 0.291669 0.292849
0.9 0.071 0.153339 0.15396
1 0.071 0 0

0 0.0715 0 0
0.1 0.0715 0.152585 0.153206
0.2 0.0715 0.290233 0.291416
0.3 0.0715 0.399472 0.4011
0.4 0.0715 0.469607 0.471521
0.5 0.0715 0.493774 0.495786
0.6 0.0715 0.469607 0.471521
0.7 0.0715 0.399472 0.4011
0.8 0.0715 0.290233 0.291416
0.9 0.0715 0.152585 0.153206
1 0.0715 0 0

0 0.072 0 0
0.1 0.072 0.151834 0.152457
0.2 0.072 0.288805 0.28999
0.3 0.072 0.397505 0.399136
0.4 0.072 0.467296 0.469213
0.5 0.072 0.491344 0.49336
0.6 0.072 0.467296 0.469213
0.7 0.072 0.397505 0.399136
0.8 0.072 0.288805 0.28999
0.9 0.072 0.151834 0.152457
1 0.072 0 0

0 0.0725 0 0
0.1 0.0725 0.151086 0.15171
0.2 0.0725 0.287383 0.28857
0.3 0.0725 0.395549 0.397183
0.4 0.0725 0.464995 0.466917
0.5 0.0725 0.488925 0.490945
0.6 0.0725 0.464995 0.466917
0.7 0.0725 0.395549 0.397183
0.8 0.0725 0.287383 0.28857
0.9 0.0725 0.151086 0.15171
1 0.0725 0 0

0 0.073 0 0
0.1 0.073 0.150342 0.150968
0.2 0.073 0.285968 0.287158
0.3 0.073 0.393601 0.395239
0.4 0.073 0.462706 0.464631
0.5 0.073 0.486518 0.488542
0.6 0.073 0.462706 0.464631
0.7 0.073 0.393601 0.395239
0.8 0.073 0.285968 0.287158
0.9 0.073 0.150342 0.150968
1 0.073 0 0

0 0.0735 0 0
0.1 0.0735 0.149602 0.150229
0.2 0.0735 0.28456 0.285752
0.3 0.0735 0.391664 0.393305
0.4 0.0735 0.460428 0.462357
0.5 0.0735 0.484123 0.486151
0.6 0.0735 0.460428 0.462357
0.7 0.0735 0.391664 0.393305
0.8 0.0735 0.28456 0.285752
0.9 0.0735 0.149602 0.150229
1 0.0735 0 0

0 0.074 0 0
0.1 0.074 0.148866 0.149494
0.2 0.074 0.28316 0.284354
0.3 0.074 0.389736 0.39138
0.4 0.074 0.458162 0.460094
